3483891,HK545772,08/09/2004 12:50:00 AM,042XX W 47TH ST,460,BATTERY,SIMPLE,ALLEY,false,false,815,8,23,57,08B,1148678,1873125,2004,04/15/2016 08:55:02 AM,41.807787193,-87.73021506,"(41.807787193, -87.73021506)"#####9808682,HX456622,10/05/2014 10:25:00 PM,010XX W 81ST ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,true,612,6,21,71,7,1170841,1851109,2014,02/04/2016 06:33:39 AM,41.746917111,-87.649568968,"(41.746917111, -87.649568968)"#####7839735,HS651623,12/08/2010 03:40:00 PM,094XX S WENTWORTH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,634,6,21,49,18,1176609,1842376,2010,02/04/2016 06:33:39 AM,41.722824924,-87.628695587,"(41.722824924, -87.628695587)"#####9579088,HX229594,04/18/2014 09:00:00 PM,060XX N CLAREMONT AVE,810,THEFT,OVER $500,STREET,false,false,2413,24,40,2,6,1159559,1940062,2014,02/04/2016 06:33:39 AM,41.991251401,-87.688460713,"(41.991251401, -87.688460713)"#####5237149,HN117116,01/10/2007 07:09:00 PM,020XX W 69TH ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,735,7,17,67,7,1163955,1858895,2007,04/15/2016 08:55:02 AM,41.768430394,-87.674582673,"(41.768430394, -87.674582673)"#####8881808,HV555592,11/10/2012 12:35:00 AM,026XX S KEDZIE AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,VEHICLE NON-COMMERCIAL,true,false,1032,10,22,30,22,1155449,1886359,2012,02/04/2016 06:33:39 AM,41.84396989,-87.705025615,"(41.84396989, -87.705025615)"#####1547889,G302214,05/24/2001 08:00:00 PM,026XX N CANNON DR,620,BURGLARY,UNLAWFUL ENTRY,BOAT/WATERCRAFT,false,false,2333,19,,,5,1174008,1917774,2001,08/17/2015 03:03:40 PM,41.929781742,-87.635981029,"(41.929781742, -87.635981029)"#####5487519,HN308763,04/21/2007 10:00:00 PM,029XX N SPRINGFIELD AVE,820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,false,false,2523,25,30,21,6,1149882,1919211,2007,04/15/2016 08:55:02 AM,41.93422922,-87.724600341,"(41.93422922, -87.724600341)"#####8484947,HV161472,02/16/2012 11:00:00 PM,012XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1824,18,42,8,14,1175313,1908559,2012,02/04/2016 06:33:39 AM,41.904466173,-87.631462688,"(41.904466173, -87.631462688)"#####6200785,HP286249,04/18/2008 02:00:00 AM,037XX N PITTSBURGH AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,1631,16,36,17,26,1120398,1923877,2008,02/04/2016 06:33:39 AM,41.947556677,-87.832855802,"(41.947556677, -87.832855802)"#####4019079,HL293330,04/13/2005 07:45:00 PM,063XX S WASHTENAW AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,825,8,15,66,18,1159464,1862596,2005,04/15/2016 08:55:02 AM,41.778679681,-87.690943141,"(41.778679681, -87.690943141)"#####9297317,HW442355,09/05/2013 09:00:00 PM,068XX S MERRILL AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,331,3,5,43,5,1191722,1860084,2013,02/04/2016 06:33:39 AM,41.771064437,-87.572765773,"(41.771064437, -87.572765773)"#####9663624,HX313513,06/21/2014 09:30:00 PM,017XX N DRAKE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,1422,14,26,23,08B,1152551,1911259,2014,02/04/2016 06:33:39 AM,41.912355836,-87.715002467,"(41.912355836, -87.715002467)"#####4988814,HM600473,09/13/2006 07:00:00 PM,002XX E RANDOLPH ST,820,THEFT,$500 AND UNDER,STREET,false,false,124,1,42,32,6,1178146,1901313,2006,04/15/2016 08:55:02 AM,41.884518734,-87.621277315,"(41.884518734, -87.621277315)"#####3597651,HK689058,10/15/2004 06:13:36 PM,001XX W 87TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,622,6,21,44,6,1176740,1847273,2004,04/15/2016 08:55:02 AM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)"#####5654538,HN428693,06/26/2007 12:30:44 AM,078XX S DREXEL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,624,6,8,69,18,1183594,1853125,2007,04/15/2016 08:55:02 AM,41.75216163,-87.602776309,"(41.75216163, -87.602776309)"#####3478383,HK550572,08/10/2004 09:30:00 PM,031XX W AINSLIE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1713,17,33,14,14,1154575,1932385,2004,04/15/2016 08:55:02 AM,41.970286827,-87.706999723,"(41.970286827, -87.706999723)"#####7414821,HS215452,03/19/2010 10:15:00 AM,052XX S LAKE PARK AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,2132,2,4,41,6,1187625,1870835,2010,02/04/2016 06:33:39 AM,41.80066446,-87.587441769,"(41.80066446, -87.587441769)"#####6923291,HR325386,05/17/2009 02:25:39 AM,048XX S FORRESTVILLE AVE,810,THEFT,OVER $500,STREET,false,false,223,2,4,38,6,1180744,1872991,2009,02/04/2016 06:33:39 AM,41.806741788,-87.612610043,"(41.806741788, -87.612610043)"#####8950308,HV622720,12/28/2012 08:00:00 PM,013XX W MADISON ST,810,THEFT,OVER $500,STREET,false,false,1224,12,27,28,6,1167650,1900154,2012,02/04/2016 06:33:39 AM,41.881570868,-87.659853167,"(41.881570868, -87.659853167)"#####4633672,HM232419,03/14/2006 03:00:00 PM,002XX W ADAMS ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,112,1,2,32,6,1174642,1899412,2006,04/15/2016 08:55:02 AM,41.879381337,-87.634201201,"(41.879381337, -87.634201201)"#####9301747,HW446652,09/10/2013 11:45:00 PM,027XX E 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,422,4,7,46,14,1195708,1852450,2013,02/04/2016 06:33:39 AM,41.750018538,-87.558406932,"(41.750018538, -87.558406932)"#####4863754,HM476833,07/15/2006 10:02:31 AM,081XX S BRANDON AVE,460,BATTERY,SIMPLE,SIDEWALK,false,false,422,4,7,46,08B,1198894,1851708,2006,04/15/2016 08:55:02 AM,41.747903104,-87.546757163,"(41.747903104, -87.546757163)"#####2099764,HH330963,04/25/2002 07:30:00 PM,076XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,411,4,5,43,14,1187535,1854471,2002,04/15/2016 08:55:02 AM,41.755762444,-87.588291761,"(41.755762444, -87.588291761)"#####1639167,G422706,07/19/2001 04:31:08 AM,119XX S EMERALD AV,460,BATTERY,SIMPLE,STREET,false,false,524,5,,,08B,1173511,1825670,2001,08/17/2015 03:03:40 PM,41.677050162,-87.64053542,"(41.677050162, -87.64053542)"#####6605173,HP677045,11/01/2008 08:30:00 AM,032XX N SEMINARY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,false,false,1924,19,44,6,5,1168377,1921696,2008,02/04/2016 06:33:39 AM,41.940667707,-87.656559518,"(41.940667707, -87.656559518)"#####4698899,HM303079,04/20/2006 10:10:00 PM,052XX W IRVING PARK RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1624,16,38,15,08B,1140689,1926092,2006,04/15/2016 08:55:02 AM,41.953285495,-87.758215221,"(41.953285495, -87.758215221)"#####3073176,HJ738446,11/04/2003 01:40:00 PM,027XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1331,12,2,27,16,1158211,1899905,2003,04/15/2016 08:55:02 AM,41.88108562,-87.694519666,"(41.88108562, -87.694519666)"#####3252778,HK250392,03/19/2004 08:58:00 PM,039XX W VAN BUREN ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1132,11,24,26,18,1150198,1897734,2004,04/15/2016 08:55:02 AM,41.875288057,-87.723999683,"(41.875288057, -87.723999683)"#####5731348,HN540298,08/20/2007 03:47:46 PM,092XX S COMMERCIAL AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,423,4,10,46,3,1197746,1844398,2007,04/15/2016 08:55:02 AM,41.727872617,-87.551207132,"(41.727872617, -87.551207132)"#####2076233,HH297376,04/10/2002 09:33:23 AM,028XX N CLARK ST,850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,false,false,2333,19,,,6,1171435,1919085,2002,04/15/2016 08:55:02 AM,41.933436218,-87.645397373,"(41.933436218, -87.645397373)"#####1390582,G104048,02/20/2001 03:50:00 PM,021XX W ARTHUR AV,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2412,24,,,14,1160500,1943081,2001,08/17/2015 03:03:40 PM,41.999516145,-87.684915379,"(41.999516145, -87.684915379)"#####2232769,HH472610,06/28/2002 03:56:26 AM,038XX W DIVISION ST,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,1112,11,27,23,5,1150354,1907724,2002,04/15/2016 08:55:02 AM,41.902698633,-87.723166088,"(41.902698633, -87.723166088)"#####9583038,HX232937,04/21/2014 08:30:00 PM,038XX S CALIFORNIA AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,911,9,12,58,04B,1158327,1879243,2014,02/04/2016 06:33:39 AM,41.824384492,-87.694658023,"(41.824384492, -87.694658023)"#####9195685,HW339804,06/28/2013 08:20:00 PM,021XX W 69TH PL,560,ASSAULT,SIMPLE,STREET,false,false,735,7,17,67,08A,1163424,1858553,2013,02/04/2016 06:33:39 AM,41.767503043,-87.676538627,"(41.767503043, -87.676538627)"#####9721462,HX371513,08/02/2014 07:30:00 PM,100XX S CALUMET AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,511,5,9,49,08B,1180353,1838416,2014,02/04/2016 06:33:39 AM,41.711873264,-87.615102827,"(41.711873264, -87.615102827)"#####9877861,HX528641,12/01/2014 02:00:00 PM,036XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1123,11,28,27,14,1152261,1901265,2014,02/04/2016 06:33:39 AM,41.884937058,-87.716331905,"(41.884937058, -87.716331905)"#####5755497,HN564527,09/02/2007 12:15:00 AM,011XX E 47TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2123,2,4,39,08B,1184735,1874077,2007,04/15/2016 08:55:02 AM,41.809629081,-87.597938463,"(41.809629081, -87.597938463)"#####6279678,HP367541,05/31/2008 04:15:00 PM,054XX S WOOD ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,false,true,932,9,16,61,04B,1165272,1868684,2008,02/04/2016 06:33:39 AM,41.795264886,-87.669478195,"(41.795264886, -87.669478195)"#####10280218,HY468275,10/19/2015 07:50:00 AM,013XX W 76TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,612,6,17,71,5,1168687,1854377,2015,10/29/2015 03:53:07 PM,41.755931648,-87.657367707,"(41.755931648, -87.657367707)"#####7188813,HR591792,10/16/2009 08:05:00 PM,098XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,511,5,21,49,14,1176017,1839863,2009,02/04/2016 06:33:39 AM,41.715942186,-87.630939107,"(41.715942186, -87.630939107)"#####4198430,HL527258,08/04/2005 08:15:00 AM,005XX S DEARBORN ST,031A,ROBBERY,ARMED: HANDGUN,BANK,false,false,132,1,2,32,3,1176011,1897855,2005,04/15/2016 08:55:02 AM,41.875078125,-87.629221408,"(41.875078125, -87.629221408)"#####4686107,HM289079,04/13/2006 06:00:00 PM,022XX N CLIFTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1811,18,32,7,11,1168268,1915049,2006,04/15/2016 08:55:02 AM,41.92243037,-87.657152801,"(41.92243037, -87.657152801)"#####9052266,HW197732,03/17/2013 08:40:00 PM,0000X S MENARD AVE,890,THEFT,FROM BUILDING,RESIDENCE,false,false,1513,15,29,25,6,1137728,1899291,2013,02/04/2016 06:33:39 AM,41.879794475,-87.769747701,"(41.879794475, -87.769747701)"#####7533216,HS329212,05/25/2010 02:00:00 PM,039XX N LOCKWOOD AVE,890,THEFT,FROM BUILDING,APARTMENT,false,false,1634,16,38,15,6,1140324,1925606,2010,02/04/2016 06:33:39 AM,41.95195858,-87.759568969,"(41.95195858, -87.759568969)"#####1339808,G033892,01/16/2001 05:37:14 PM,027XX W ADAMS ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,true,false,1125,11,,,04B,1158343,1898955,2001,08/17/2015 03:03:40 PM,41.878476033,-87.694060952,"(41.878476033, -87.694060952)"#####4524512,HL817643,12/11/2005 12:00:00 AM,092XX S GREEN ST,560,ASSAULT,SIMPLE,RESIDENCE,false,true,2223,22,21,73,08A,1172272,1843453,2005,04/15/2016 08:55:02 AM,41.725876682,-87.644549938,"(41.725876682, -87.644549938)"#####3485139,HK550886,08/11/2004 12:09:00 PM,078XX S WESTERN AVE,860,THEFT,RETAIL THEFT,DRUG STORE,false,false,835,8,18,70,6,1161742,1852516,2004,04/15/2016 08:55:02 AM,41.75097171,-87.682871235,"(41.75097171, -87.682871235)"#####8431014,HV109524,01/08/2012 10:30:00 AM,042XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1115,11,28,26,18,1148036,1899674,2012,02/04/2016 06:33:39 AM,41.880653484,-87.73188785,"(41.880653484, -87.73188785)"#####1493559,G234596,04/24/2001 07:25:00 PM,052XX N HARLEM AV,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,1613,16,,,7,1127401,1934534,2001,08/17/2015 03:03:40 PM,41.976685568,-87.806873249,"(41.976685568, -87.806873249)"
